qmof_id,name,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,water_stable
qmof-34451ee,boydwoo_str_m5_Al_o3_o27_sra_sym_19,Al4C76H44I4N4O20,AlC19H11INO5,Ic1cc(ccc1c1ccc(cc1)c1ccc(cc1I)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.FZTIWOBQQYPTCJ.JMKWXZYJHDBIGK.RYFVKTNONYVZPO.MOFkey-v1.rna,"['[Al]', '[OH]']","['Ic1cc(ccc1c1ccc(cc1)c1ccc(cc1I)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",Ic1cc(ccc1c1ccc(cc1)c1ccc(cc1I)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH],rna,152,13.43947,13.93485,0.6634178696855901,4877.661807412592,P-1,2,triclinic,-1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-1064.33464405,-9.01645,-1055.31819405,0.0,2.164785,-1.809698,-3.124483,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86
qmof-650d8e2,boydwoo_str_m5_Al_o3_o3_sra_sym_59,Al4Br16C80H36O20,AlBr4C20H9O5,Brc1cc(c(cc1c1ccc(c(c1)Br)C(=O)[O-])Br)c1ccc(c(c1)Br)C(=O)[O-].[Al].[OH] MOFid-v1.rna.cat0,Al.KKVJWXOJEORDSS.MOFkey-v1.rna,"['[Al]', '[OH]']",['Brc1cc(c(cc1c1ccc(c(c1)Br)C(=O)[O-])Br)c1ccc(c(c1)Br)C(=O)[O-]'],Brc1cc(c(cc1c1ccc(c(c1)Br)C(=O)[O-])Br)c1ccc(c(c1)Br)C(=O)[O-].[Al].[OH],rna,156,12.59601,12.97908,0.9042107431494144,4964.883023175482,Pnma,62,orthorhombic,mmm,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-1061.51169623,-11.29005,-1050.22164623,0.0,3.821752,-0.629209,-3.600961,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-8700bb5,boydwoo_str_m5_Al_o5_o11_sra_sym_50,Al4C20Cl2H10O20,Al2C10ClH5O10,[Al].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C=CC(=CC(=O)[O-])Cl.[OH] MOFid-v1.rna.cat0,Al.ICMVYBXQDUXEEE.YTIVTFGABIZHHX.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)C=CC(=CC(=O)[O-])Cl']",[Al].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C=CC(=CC(=O)[O-])Cl.[OH],rna,56,5.34734,5.63201,1.0213208058216416,1217.9643411847014,Pc,7,monoclinic,m,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-392.70956854,-3.45722,-389.25234854,0.0,3.61607,-0.506857,-3.272927,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
qmof-6fa1fe9,boydwoo_str_m5_Al_o6_o17_sra_sym_71,Al4Br4C64H32O24,AlBrC16H8O6,COc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC.[Al].[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4cc(c3Br)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.HIZJTDYPZKQBCN.QTBZENWQWVTCST.MOFkey-v1.rna,"['[Al]', '[OH]']","['COc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC', '[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4cc(c3Br)C(=O)[O-]']",COc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC.[Al].[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4cc(c3Br)C(=O)[O-].[OH],rna,128,9.26995,9.61165,0.8643821891536624,3097.661975927439,P2_1/c,14,monoclinic,2/m,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-900.61307689,-8.09848,-892.51459689,0.0,3.027148,-0.598771,-2.775919,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
qmof-74ace65,boydwoo_str_m7_o11_o24_bcu_sym_11,Zn4C44Cl14F14H6N16,Zn2C22Cl7F7H3N8,FC1=C([C](N=N1)Cl)[C]([C](C(=C(C1=C(F)N=N[C]1Cl)F)Cl)Cl)F.F[C](C(=C(C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl.F[C]([C]([C](C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl.F[C]1N=NC(=C1C12C3C4C1C1(C2(C3C41C1=C(F)N=N[C]1F)F)F)F.[Zn] MOFid-v1.hex.cat0,Zn.FFAKFGBMJNYSIL.PCCCCQZDEFQVJX.RULCXHCXVGOXQH.MOFkey-v1.hex,['[Zn]'],"['FC1=C([C](N=N1)Cl)[C]([C](C(=C(C1=C(F)N=N[C]1Cl)F)Cl)Cl)F', 'F[C](C(=C(C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl', 'F[C]([C]([C](C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl', 'F[C]1N=NC(=C1C12C3C4C1C1(C2(C3C41C1=C(F)N=N[C]1F)F)F)F']",FC1=C([C](N=N1)Cl)[C]([C](C(=C(C1=C(F)N=N[C]1Cl)F)Cl)Cl)F.F[C](C(=C(C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl.F[C]([C]([C](C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl.F[C]1N=NC(=C1C12C3C4C1C1(C2(C3C41C1=C(F)N=N[C]1F)F)F)F.[Zn],hex,98,4.69722,6.60373,1.1290120125809968,2621.801920453936,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000', 'F 08Apr2002']",520,"[2, 2, 2]",False,False,-634.51983605,-7.29158,-627.22825605,0.0,3.308928,0.46774,-1.991188,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
qmof-23d6b4a,core_BUSRUE_freeONLY,Cd4C152H80N16O32,CdC38H20N4O8,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0,Cd.IBRPEOCBRYYINT.NEQFBGHQPUXOFH.MOFkey-v1.pcu,['[Cd]'],"['O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],pcu,284,5.39958,6.87353,1.087474366836852,4721.376726709969,P2_1/c,14,monoclinic,2/m,True,CoRE,,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-2041.21695387,-20.39112,-2020.82583387,0.0,1.764615,-1.224299,-2.138914,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
qmof-d2f5497,core_FUQJUX_freeONLY,Cu24C144H96N120O8,Cu3C18H12N15O,[Cu][O]([Cu])[Cu].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1 MOFid-v1.hxg.cat0,Cu.QRUQDHYNSZYLCR.MOFkey-v1.hxg,['[Cu][O]([Cu])[Cu]'],"['n1ccc(cc1)C1=NN=N[N]1', 'n1ccc(cc1)C1=N[N]N=N1']",[Cu][O]([Cu])[Cu].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1,hxg,392,8.61979,12.76908,0.6908037800746795,12403.991264070346,Fd-3c,228,cubic,m-3m,True,CoRE,,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-2759.15994024,-22.24797,-2736.9119702400003,16.0,1.6140599999999998,-1.026407,-1.790467,True,"[0.987471, 0.843977]","[-0.802996, -1.026407]","[-1.790467, -1.870384]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-651a0e2,core_MUNPER_freeONLY,Zn4C96H48N8O24,ZnC24H12N2O6,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,Zn.IBRPEOCBRYYINT.RXOHFPCZGPKIRD.MOFkey-v1.pcu,['[Zn][Zn]'],"['O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][Zn],pcu,180,5.5758,7.08026,0.910391966163112,3573.3341688006376,P2_1,4,monoclinic,2,True,CoRE,,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1294.89522637,-11.69611,-1283.19911637,0.0,2.114733,-1.408117,-2.67285,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82
qmof-b028f18,core_NIJZIP01_freeONLY,Cu6Nd4C48H48O60,Cu3Nd2C24H24O30,,,"['[Cu]', '[Nd]']",['[O-]C(=O)COCC(=O)[O-]'],[Cu].[Nd].[O-]C(=O)COCC(=O)[O-],,166,7.14902,8.16695,1.484986368815278,2843.7442293196045,P6/mcc,192,hexagonal,6/mmm,True,CoRE,,PBE-D3BJ,"['Nd_3 06Sep2000', 'Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1093.20792388,-9.82871,-1083.37921388,6.0,1.640279,-0.632727,-1.423006,True,"[3.494486, 1.836442]","[2.07148, -0.632727]","[-1.423006, -2.469169]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-8ce7163,gmof_Al2O6-ADC_B-fum_B_No104,Al2C8H6O14,AlC4H3O7,OC(=C(C(=O)[O-])O)C(=O)[O-].[Al].[OH] MOFid-v1.rna.cat0,Al.BZCOSCNPHJNQBP.MOFkey-v1.rna,"['[Al]', '[OH]']",['OC(=C(C(=O)[O-])O)C(=O)[O-]'],OC(=C(C(=O)[O-])O)C(=O)[O-].[Al].[OH],rna,30,4.72846,5.16641,1.3343288850746566,473.0099470325959,C2/c,15,monoclinic,2/m,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 2]",True,False,-209.60096979,-1.92284,-207.67812979,0.0,2.638882,0.621694,-1.167188,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
qmof-cd9c899,gmof_Al2O6-AZO_B-fum_B_No78,Al2C18F4H8N2O10,AlC9F2H4NO5,FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.JUVWKFKXIVLAHQ.OKMNUCVIRKCGML.MOFkey-v1.rna,"['[Al]', '[OH]']","['FC(=C(C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-]']",FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-].[OH],rna,44,5.54822,6.35547,0.9422454917940783,955.56609105202,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 3, 1]",True,False,-310.7696765,-2.51849,-308.2511865,0.0,2.482501,-1.070923,-2.703424,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-db5d1ed,gmof_Al2O6-AZO_B-irmof20_B_No263,Al2C22ClH11N2O12S2,Al2C22ClH11N2O12S2,[Al].[O-]C(=O)c1ccc(cc1O)[N][N]c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.KEJDQQZSVADTCK.KUNZMYAVFWDQKQ.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(cc1O)[N][N]c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(cc1O)[N][N]c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH],rna,52,9.24652,9.70936,0.7854596037747835,1371.785780227465,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-367.92457216,-3.30702,-364.61755216,0.0,2.366129,-1.113643,-2.629772,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-912bab6,gmof_Al2O6-AZO_B-irmof7_B_No278,Al2C26Cl2H14N2O16S2,AlC13ClH7NO8S,[Al].[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])O)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.HVAXBDJRMAWFGN.WQWVCZLDVCFVFX.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])O)S(O)([O])[O])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])O)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-].[OH],rna,64,6.35372,7.44739,1.1085129951752029,1197.479907935199,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-443.76100767,-4.71698,-439.0440276700001,0.0,2.6233410000000004,-0.310018,-2.083359,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
qmof-150e43b,gmof_Al2O6-AZO_B-irmof7_B_No569,Al2C26F2H16N4O10,AlC13FH8N2O5,[Al].[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.ZICKEWBIWMUTLW.ZUEAPRHMKWZIKN.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-]']",[Al].[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH],rna,60,7.66058,8.04643,0.8936762894053287,1182.4680816756395,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-423.89798222,-3.70997,-420.18801222,0.0,2.446213,-0.586656,-2.182869,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-fea5997,gmof_Al2O6-BDC_B-irmof8_B_No12,Al2C20H12O11,Al2C20H12O11,[Al].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.CDOWNLMZVKJRSC.RXOHFPCZGPKIRD.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH],rna,45,5.66136,7.4071,0.9261287889883558,864.6973723695559,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 2]",False,False,-321.77276503,-2.75598,-319.01678503,0.0,3.38037,-0.070632,-2.601002,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-369e546,gmof_Al2O6-DPAC_B-irmof10_B_No236,Al2C30F2H16O12,AlC15FH8O6,[Al].[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.HVMTVUVEDJACFQ.OEPPONMPYKMNIL.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-].[OH],rna,62,11.84187,12.1076,0.6276810386018201,1747.099456105075,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-440.0120561,-3.49229,-436.5197661,0.0,2.692755,-1.518783,-3.361538,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-bd617d9,gmof_Al2O6-DPAC_B-irmof7_B_No179,Al2C28H15O16S2,Al2C28H15O16S2,[Al].[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])[O])S([O])([O])O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.ARBAMECCCQZCSR.FOWQUSQDOYWKME.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])[O])S([O])([O])O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])[O])S([O])([O])O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[OH],rna,63,7.0509,7.77478,0.9940310226566632,1211.9588631390889,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-442.94720758,-4.5096,-438.43760758,0.0,3.339378,-0.229129,-2.718507,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
qmof-2482f7f,gmof_AlO6-ADC_A_No3,Al2Br6C48H24O12,AlBr3C24H12O6,BrC(=C(c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-].[Al] MOFid-v1.ttp.cat0,Al.YPEHCXZUKZUOEI.MOFkey-v1.ttp,['[Al]'],['BrC(=C(c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-]'],BrC(=C(c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-].[Al],ttp,92,20.36694,20.70019,0.7571127518869182,2908.4364830433324,P6,168,hexagonal,6,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-633.48929233,-7.30825,-626.18104233,0.0,2.711222,-1.285886,-3.147108,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77
